"yrborn"	"litter_id"	"uid"	"sex"	"col_area"	"dam"	"pup_emerjdate"	"littersizeborn"	"massjun"	"massaug"	"nboffspring"	"age"	"massjun_mom"	"date_bare_ground"	"total_snow"	"summer_max_tj"
2000	"2000.K12925"	"X37681"	"M"	"gothictown"	"K12925"	NA	5	250.639683928751	1069.74648743621	5	4	3036.90886787952	131	858	21.4466666666667
2000	"2000.N85486"	"Q25588"	"F"	"picnic_upper"	"N85486"	190	3	426.108403493263	1262.01011819281	3	5	2469.22288415687	131	858	21.4466666666667
2000	"2000.N85486"	"N05956"	"M"	"picnic_upper"	"N85486"	190	3	518.818246729738	1419.73317599323	3	5	2469.22288415687	131	858	21.4466666666667
2000	"2000.N85486"	"L21444"	"M"	"picnic_upper"	"N85486"	190	3	529.501911512359	1403.32956061972	3	5	2469.22288415687	131	858	21.4466666666667
2000	"2000.F41789"	"B27903"	"M"	"gothictown"	"F41789"	NA	2	410.121019082353	1479.49286346383	2	2	2821.08519094682	131	858	21.4466666666667
2000	"2000.F41789"	"P84850"	"M"	"gothictown"	"F41789"	NA	2	402.552406371582	1468.28484897726	2	2	2821.08519094682	131	858	21.4466666666667
2000	"2000.H54902"	"S92091"	"F"	"river"	"H54902"	184	4	428.534584583476	1541.71953376933	4	3	2954.58835383416	131	858	21.4466666666667
2000	"2000.A01615"	"O65398"	"M"	"bench"	"A01615"	NA	3	372.847375431553	1336.88870633337	3	7	3156.69028064998	131	858	21.4466666666667
2001	"2001.J40991"	"W91151"	"M"	"picnic_lower"	"J40991"	190	6	464.297794918126	1183.25069748275	6	5	2783.63768174934	134	928	21.5333333333333
2001	"2001.J40991"	"Z57610"	"M"	"picnic_lower"	"J40991"	190	6	516.380100077617	1319.84841819368	6	5	2783.63768174934	134	928	21.5333333333333
2001	"2001.J40991"	"Y69961"	"F"	"picnic_lower"	"J40991"	190	6	412.021882415746	1192.13328740054	6	5	2783.63768174934	134	928	21.5333333333333
2001	"2001.J40991"	"R81967"	"F"	"picnic_lower"	"J40991"	190	6	517.980246412119	1290.62402005485	6	5	2783.63768174934	134	928	21.5333333333333
2001	"2001.J40991"	"P94833"	"M"	"picnic_lower"	"J40991"	190	6	520.489864063203	1340.56774062989	6	5	2783.63768174934	134	928	21.5333333333333
2001	"2001.N85486"	"K57429"	"M"	"picnic_upper"	"N85486"	199	4	583.728226447525	1179.27351621782	4	6	2531.96517137635	134	928	21.5333333333333
2001	"2001.N85486"	"B02837"	"M"	"picnic_upper"	"N85486"	199	4	486.562685429097	1004.84639729018	4	6	2531.96517137635	134	928	21.5333333333333
2001	"2001.N85486"	"N47565"	"M"	"picnic_upper"	"N85486"	199	4	585.053275625056	1156.15025736618	4	6	2531.96517137635	134	928	21.5333333333333
2001	"2001.N85486"	"Q47557"	"F"	"picnic_upper"	"N85486"	199	4	492.362618320874	1083.56060158206	4	6	2531.96517137635	134	928	21.5333333333333
2001	"2001.F41789"	"Y04342"	"M"	"gothictown"	"F41789"	178	4	477.882034659628	1893.35690249263	4	3	3097.34894175006	134	928	21.5333333333333
2001	"2001.F41789"	"V92295"	"M"	"gothictown"	"F41789"	178	4	477.882034659628	1893.35690249263	4	3	3097.34894175006	134	928	21.5333333333333
2001	"2001.F41789"	"V76099"	"F"	"gothictown"	"F41789"	178	4	371.364210508466	1641.39275799493	4	3	3097.34894175006	134	928	21.5333333333333
2001	"2001.F41789"	"M29546"	"F"	"gothictown"	"F41789"	178	4	450.354896056079	1818.85672126657	4	3	3097.34894175006	134	928	21.5333333333333
2001	"2001.U95253"	"I45748"	"M"	"cliff"	"U95253"	192	1	597.886452619909	1393.76301448578	1	3	2687.49402771629	134	928	21.5333333333333
2001	"2001.H54902"	"O64226"	"F"	"river"	"H54902"	184	1	493.097050550357	1566.46683243857	1	4	3034.83066688734	134	928	21.5333333333333
2001	"2001.O03384"	"C12378"	"F"	"river"	"O03384"	184	4	523.439397424982	1554.14847342036	4	4	3166.87702050383	134	928	21.5333333333333
2001	"2001.O03384"	"X34000"	"F"	"river"	"O03384"	184	4	631.324024751229	1761.41433646953	4	4	3166.87702050383	134	928	21.5333333333333
2001	"2001.O03384"	"F11628"	"M"	"river"	"O03384"	184	4	610.735808522413	1674.26340875193	4	4	3166.87702050383	134	928	21.5333333333333
2001	"2001.O03384"	"Z64850"	"M"	"river"	"O03384"	184	4	607.725532043849	1669.30334236781	4	4	3166.87702050383	134	928	21.5333333333333
2001	"2001.L89756"	"Q95158"	"M"	"river"	"L89756"	184	1	681.429571154133	1857.48071028259	1	9	3159.69682047062	134	928	21.5333333333333
2001	"2001.M73288"	"G98168"	"M"	"mm"	"M73288"	196	6	327.35129144732	874.485787389265	6	7	3119.22464883467	134	928	21.5333333333333
2001	"2001.M73288"	"S01051"	"M"	"mm"	"M73288"	196	6	317.545011612096	866.048989532413	6	7	3119.22464883467	134	928	21.5333333333333
2001	"2001.M73288"	"S09392"	"F"	"mm"	"M73288"	196	6	316.734694518147	914.144569393687	6	7	3119.22464883467	134	928	21.5333333333333
2001	"2001.M73288"	"L75246"	"M"	"mm"	"M73288"	196	6	405.958680544393	1060.13563615839	6	7	3119.22464883467	134	928	21.5333333333333
2001	"2001.M73288"	"W87132"	"F"	"mm"	"M73288"	196	6	280.760856441681	844.661017988685	6	7	3119.22464883467	134	928	21.5333333333333
2001	"2001.M73288"	"H47570"	"F"	"mm"	"M73288"	196	6	339.156824674108	891.067192383012	6	7	3119.22464883467	134	928	21.5333333333333
2001	"2001.J40991"	"B64701"	"F"	"picnic_lower"	"J40991"	190	6	474.275013271557	1318.06330433792	6	5	2783.63768174934	134	928	21.5333333333333
2001	"2001.A01615"	"N24263"	"M"	"bench"	"A01615"	192	3	719.550663876243	1713.25561604977	3	8	3160.89592879776	134	928	21.5333333333333
2001	"2001.A01615"	"B31752"	"F"	"bench"	"A01615"	192	3	740.29489567825	1809.802119556	3	8	3160.89592879776	134	928	21.5333333333333
2001	"2001.A01615"	"D48128"	"M"	"bench"	"A01615"	192	3	856.737461870937	1965.74224611678	3	8	3160.89592879776	134	928	21.5333333333333
2002	"2002.L89756"	"Q05418"	"F"	"river_southmound"	"L89756"	175	5	330.794240365404	1525.14943917404	5	10	2980.36229158114	115	653	24.0866666666667
2002	"2002.L89756"	"B57100"	"M"	"river_southmound"	"L89756"	175	5	603.352460539939	2342.38962192047	5	10	2980.36229158114	115	653	24.0866666666667
2002	"2002.A01615"	"N06154"	"M"	"bench"	"A01615"	178	8	426.48400305484	1966.03063981662	8	9	3208.99200839424	115	653	24.0866666666667
2002	"2002.A01615"	"I78856"	"M"	"bench"	"A01615"	178	8	398.221107912661	1928.29106002718	8	9	3208.99200839424	115	653	24.0866666666667
2002	"2002.A01615"	"E20624"	"M"	"bench"	"A01615"	178	8	388.556770633196	1861.35303559812	8	9	3208.99200839424	115	653	24.0866666666667
2002	"2002.A01615"	"Y35679"	"M"	"bench"	"A01615"	178	8	372.078103388308	1788.96662577416	8	9	3208.99200839424	115	653	24.0866666666667
2002	"2002.A01615"	"D51902"	"F"	"bench"	"A01615"	178	8	445.40249273875	1891.13871185423	8	9	3208.99200839424	115	653	24.0866666666667
2002	"2002.A01615"	"O02586"	"F"	"bench"	"A01615"	178	8	397.332267264545	1757.986135939	8	9	3208.99200839424	115	653	24.0866666666667
2002	"2002.A01615"	"I50888"	"F"	"bench"	"A01615"	178	8	357.632241664247	1620.07794287475	8	9	3208.99200839424	115	653	24.0866666666667
2002	"2002.A01615"	"Y20001"	"F"	"bench"	"A01615"	178	8	360.796712610026	1726.3906803681	8	9	3208.99200839424	115	653	24.0866666666667
2002	"2002.P57569"	"K14309"	"F"	"picnic_lower"	"P57569"	179	5	390.475793354404	1462.81470712665	5	3	2881.25070086744	115	653	24.0866666666667
2002	"2002.P57569"	"W04125"	"F"	"picnic_lower"	"P57569"	179	5	380.924856649788	1471.22483317799	5	3	2881.25070086744	115	653	24.0866666666667
2002	"2002.P57569"	"P12539"	"F"	"picnic_lower"	"P57569"	179	5	351.367451054352	1385.0239364685	5	3	2881.25070086744	115	653	24.0866666666667
2002	"2002.M73288"	"F54914"	"F"	"mm_aspen"	"M73288"	200	7	502.917933398737	982.643632360678	7	8	2919.50645341495	115	653	24.0866666666667
2002	"2002.M73288"	"B32472"	"F"	"mm_maintalus"	"M73288"	200	7	421.452992877108	899.826927627222	7	8	2919.50645341495	115	653	24.0866666666667
2002	"2002.M73288"	"S11978"	"F"	"mm_maintalus"	"M73288"	200	7	493.083041321464	1086.08181057771	7	8	2919.50645341495	115	653	24.0866666666667
2002	"2002.M73288"	"C07819"	"M"	"mm_maintalus"	"M73288"	200	7	567.187092453262	1304.07585770318	7	8	2919.50645341495	115	653	24.0866666666667
2002	"2002.M73288"	"H85875"	"M"	"mm"	"M73288"	200	7	651.384889208784	1413.29452357444	7	8	2919.50645341495	115	653	24.0866666666667
2002	"2002.M73288"	"L53204"	"F"	"mm_maintalus"	"M73288"	200	7	497.0193719744	1128.78495112092	7	8	2919.50645341495	115	653	24.0866666666667
2002	"2002.M73288"	"L01478"	"M"	"mm"	"M73288"	200	7	619.871086458867	1368.7446235887	7	8	2919.50645341495	115	653	24.0866666666667
2002	"2002.J40991"	"P51850"	"F"	"picnic_lower"	"J40991"	179	5	239.97994928346	1111.67311233671	5	6	2706.56892158225	115	653	24.0866666666667
2002	"2002.J40991"	"B99983"	"M"	"picnic_lower"	"J40991"	179	5	221.841053378484	1175.91001880317	5	6	2706.56892158225	115	653	24.0866666666667
2002	"2002.J40991"	"M74803"	"F"	"picnic_lower"	"J40991"	179	5	230.044987863509	992.98319101295	5	6	2706.56892158225	115	653	24.0866666666667
2002	"2002.J40991"	"M49380"	"F"	"picnic_lower"	"J40991"	179	5	279.633926335473	1273.64913359747	5	6	2706.56892158225	115	653	24.0866666666667
2002	"2002.J40991"	"W61187"	"F"	"picnic_lower"	"J40991"	179	5	249.58537953853	1138.30697243436	5	6	2706.56892158225	115	653	24.0866666666667
2002	"2002.F41789"	"S69771"	"M"	"gothictown"	"F41789"	183	6	363.590897065819	1650.99980024907	6	4	3097.23998930024	115	653	24.0866666666667
2002	"2002.F41789"	"L47977"	"M"	"gothictown"	"F41789"	183	6	511.919215211458	2058.72092413832	6	4	3097.23998930024	115	653	24.0866666666667
2002	"2002.F41789"	"F06427"	"F"	"gothictown"	"F41789"	183	6	384.977016015944	1511.68439704111	6	4	3097.23998930024	115	653	24.0866666666667
2002	"2002.F41789"	"M12106"	"F"	"gothictown"	"F41789"	183	6	537.334573714996	1892.78315261533	6	4	3097.23998930024	115	653	24.0866666666667
2002	"2002.F41789"	"K72893"	"M"	"gothictown"	"F41789"	183	6	542.736839551339	2118.177390472	6	4	3097.23998930024	115	653	24.0866666666667
2002	"2002.F41789"	"U71261"	"F"	"gothictown"	"F41789"	183	6	389.473028470091	1511.65288596207	6	4	3097.23998930024	115	653	24.0866666666667
2002	"2002.X85641"	"Y14581"	"M"	"cliff_upper"	"X85641"	190	5	636.368360466591	1676.15382554476	5	3	2697.44254173626	115	653	24.0866666666667
2002	"2002.X85641"	"H32389"	"M"	"cliff_upper"	"X85641"	190	5	633.015028518762	1677.40808474183	5	3	2697.44254173626	115	653	24.0866666666667
2002	"2002.X85641"	"A27625"	"F"	"cliff_upper"	"X85641"	190	5	563.605230697577	1451.04400280057	5	3	2697.44254173626	115	653	24.0866666666667
2002	"2002.X85641"	"K64914"	"F"	"cliff_upper"	"X85641"	190	5	585.475278149213	1560.87154306115	5	3	2697.44254173626	115	653	24.0866666666667
2002	"2002.X85641"	"Y27985"	"F"	"cliff_upper"	"X85641"	190	5	590.484604846214	1503.7323370842	5	3	2697.44254173626	115	653	24.0866666666667
2002	"2002.G17925"	"A70640"	"F"	"boulder"	"G17925"	179	4	288.874064081052	1247.61979823773	4	4	2847.14350975635	115	653	24.0866666666667
2002	"2002.G17925"	"X35205"	"F"	"boulder"	"G17925"	179	4	298.558340878179	1311.03649846305	4	4	2847.14350975635	115	653	24.0866666666667
2002	"2002.G17925"	"H21931"	"F"	"boulder"	"G17925"	179	4	278.621466911163	1328.64379852698	4	4	2847.14350975635	115	653	24.0866666666667
2002	"2002.L89756"	"X22966"	"M"	"river_southmound"	"L89756"	175	5	683.126422449457	2458.1048801747	5	10	2980.36229158114	115	653	24.0866666666667
2002	"2002.L89756"	"E46650"	"M"	"river_southmound"	"L89756"	175	5	580.679399480337	2106.31337311295	5	10	2980.36229158114	115	653	24.0866666666667
2002	"2002.L89756"	"S01296"	"M"	"river_southmound"	"L89756"	175	5	578.289617718538	2239.45507867826	5	10	2980.36229158114	115	653	24.0866666666667
2002	"2002.O85117"	"K06061"	"F"	"stonefield_south"	"O85117"	189	6	341.92842806334	1083.34279701289	6	3	2652.99377707632	115	653	24.0866666666667
2002	"2002.O85117"	"O64998"	"M"	"stonefield_south"	"O85117"	189	6	453.621799237524	1398.7062134805	6	3	2652.99377707632	115	653	24.0866666666667
2002	"2002.O85117"	"E86818"	"M"	"stonefield_south"	"O85117"	189	6	410.286062633481	1314.38398501348	6	3	2652.99377707632	115	653	24.0866666666667
2002	"2002.O85117"	"G27855"	"M"	"stonefield_south"	"O85117"	189	6	379.723173168864	1277.10294814679	6	3	2652.99377707632	115	653	24.0866666666667
2002	"2002.O85117"	"Z62137"	"M"	"stonefield_south"	"O85117"	189	6	468.077510798405	1442.81477878619	6	3	2652.99377707632	115	653	24.0866666666667
2002	"2002.O85117"	"A92280"	"F"	"stonefield_south"	"O85117"	189	6	425.855939356883	1279.68551093135	6	3	2652.99377707632	115	653	24.0866666666667
2002	"2002.P57569"	"J60367"	"M"	"picnic_lower"	"P57569"	179	5	344.559624545112	1449.46742667477	5	3	2881.25070086744	115	653	24.0866666666667
2002	"2002.P57569"	"Y09033"	"F"	"picnic_lower"	"P57569"	179	5	388.135801434704	1453.6718607638	5	3	2881.25070086744	115	653	24.0866666666667
2002	"2002.H54902"	"H05277"	"F"	"river_sprucemound"	"H54902"	177	5	557.382034058173	1960.97455124639	5	5	3243.38721254212	115	653	24.0866666666667
2002	"2002.H54902"	"K69577"	"M"	"river_sprucemound"	"H54902"	177	5	640.655394272608	2147.05343827602	5	5	3243.38721254212	115	653	24.0866666666667
2002	"2002.B15140"	"B27839"	"F"	"picnic_middle"	"B15140"	177	8	293.537633458159	1395.75545091933	8	2	2244.31560479831	115	653	24.0866666666667
2002	"2002.B15140"	"P41363"	"F"	"picnic_middle"	"B15140"	177	8	303.173127434692	1333.28105724463	8	2	2244.31560479831	115	653	24.0866666666667
2002	"2002.B15140"	"S23625"	"F"	"picnic_middle"	"B15140"	177	8	336.51713943401	1479.26782521247	8	2	2244.31560479831	115	653	24.0866666666667
2002	"2002.B15140"	"Y55329"	"M"	"picnic_middle"	"B15140"	177	8	281.349577621126	1357.65285777672	8	2	2244.31560479831	115	653	24.0866666666667
2002	"2002.B15140"	"I18958"	"M"	"picnic_middle"	"B15140"	177	8	303.65626087692	1468.78665686347	8	2	2244.31560479831	115	653	24.0866666666667
2002	"2002.B15140"	"B54073"	"M"	"picnic_middle"	"B15140"	177	8	283.932014503917	1402.92784658321	8	2	2244.31560479831	115	653	24.0866666666667
2002	"2002.V11995"	"B36673"	"M"	"boulder"	"V11995"	179	7	323.117125676637	1495.50516782962	7	3	2387.17775202624	115	653	24.0866666666667
2002	"2002.V11995"	"R96992"	"F"	"boulder"	"V11995"	179	7	238.354598593933	1109.99418409698	7	3	2387.17775202624	115	653	24.0866666666667
2002	"2002.V11995"	"Q53102"	"M"	"boulder"	"V11995"	179	7	323.303332614572	1445.25702348686	7	3	2387.17775202624	115	653	24.0866666666667
2002	"2002.V11995"	"L56993"	"M"	"boulder"	"V11995"	179	7	281.115689317828	1341.329393916	7	3	2387.17775202624	115	653	24.0866666666667
2002	"2002.V11995"	"Z42297"	"F"	"boulder"	"V11995"	179	7	314.78077525084	1315.49288662581	7	3	2387.17775202624	115	653	24.0866666666667
2002	"2002.V11995"	"O13754"	"M"	"boulder"	"V11995"	179	7	282.30635501141	1340.79495215011	7	3	2387.17775202624	115	653	24.0866666666667
2002	"2002.V11995"	"F23642"	"F"	"boulder"	"V11995"	179	7	325.47383738847	1337.09022917548	7	3	2387.17775202624	115	653	24.0866666666667
2002	"2002.O03384"	"N57168"	"F"	"river_sprucemound"	"O03384"	177	3	604.808379948583	1988.27771731371	3	5	3118.09023883837	115	653	24.0866666666667
2002	"2002.O03384"	"P80504"	"M"	"river_sprucemound"	"O03384"	177	3	608.999229438407	2242.70228267649	3	5	3118.09023883837	115	653	24.0866666666667
2002	"2002.O03384"	"B69117"	"F"	"river_sprucemound"	"O03384"	177	3	559.749670243242	1825.73025838494	3	5	3118.09023883837	115	653	24.0866666666667
2002	"2002.D95320"	"O05770"	"F"	"picnic_lower"	"D95320"	179	2	230.066473870845	1118.13206367848	2	3	2478.84715219429	115	653	24.0866666666667
2002	"2002.D95320"	"J65340"	"M"	"picnic_lower"	"D95320"	179	2	282.625292593538	1317.33898327236	2	3	2478.84715219429	115	653	24.0866666666667
2002	"2002.M69448"	"C64637"	"M"	"picnic_lower"	"M69448"	179	3	344.819950321561	1498.57667190654	3	3	2454.64938658538	115	653	24.0866666666667
2002	"2002.M69448"	"X68289"	"M"	"picnic_lower"	"M69448"	179	3	365.038425782734	1482.37237795677	3	3	2454.64938658538	115	653	24.0866666666667
2002	"2002.M69448"	"U78458"	"F"	"picnic_lower"	"M69448"	179	3	263.465140795153	1197.76996713729	3	3	2454.64938658538	115	653	24.0866666666667
2002	"2002.O53770"	"B50203"	"F"	"picnic_middle"	"O53770"	179	3	486.742518150304	1769.67739949186	3	13	2758.34057678888	115	653	24.0866666666667
2002	"2002.O53770"	"K85437"	"F"	"picnic_middle"	"O53770"	179	3	468.245844832417	1663.35729752027	3	13	2758.34057678888	115	653	24.0866666666667
2002	"2002.O53770"	"H81180"	"M"	"picnic_middle"	"O53770"	179	3	485.563214638573	1817.1831854655	3	13	2758.34057678888	115	653	24.0866666666667
2002	"2002.H54902"	"R12372"	"M"	"river_sprucemound"	"H54902"	177	5	614.589080267693	2103.85863742171	5	5	3243.38721254212	115	653	24.0866666666667
2002	"2002.C17537"	"O34719"	"M"	"river_southmound"	"C17537"	177	6	372.91800856088	1848.50300385161	6	2	2590.05513714502	115	653	24.0866666666667
2002	"2002.C17537"	"H51953"	"F"	"river_southmound"	"C17537"	177	6	391.584613443392	1831.90432686864	6	2	2590.05513714502	115	653	24.0866666666667
2002	"2002.G17925"	"L47568"	"M"	"boulder"	"G17925"	179	4	269.643527938814	1329.99441920037	4	4	2847.14350975635	115	653	24.0866666666667
2002	"2002.C17537"	"X07471"	"M"	"river_southmound"	"C17537"	177	6	366.022012149306	1640.4686272645	6	2	2590.05513714502	115	653	24.0866666666667
2002	"2002.C17537"	"J08746"	"M"	"river_southmound"	"C17537"	177	6	416.982249104301	1959.3200823087	6	2	2590.05513714502	115	653	24.0866666666667
2002	"2002.S59437"	"H25275"	"M"	"bellview"	"S59437"	NA	1	690.766790399037	1889.32375082889	1	2	2405.97855064837	115	653	24.0866666666667
2002	"2002.C17537"	"J28767"	"F"	"river_southmound"	"C17537"	177	6	388.285398997827	1620.7041712143	6	2	2590.05513714502	115	653	24.0866666666667
2002	"2002.C17537"	"P26368"	"F"	"river_southmound"	"C17537"	177	6	407.490417414821	1740.34934341244	6	2	2590.05513714502	115	653	24.0866666666667
2002	"2002.H54902"	"N51620"	"M"	"river_sprucemound"	"H54902"	177	5	603.829320755786	2057.08013089506	5	5	3243.38721254212	115	653	24.0866666666667
2002	"2002.H54902"	"B35266"	"F"	"river_sprucemound"	"H54902"	177	5	691.627593305381	2077.03941023962	5	5	3243.38721254212	115	653	24.0866666666667
2003	"2003.A01615"	"M88838"	"F"	"bench"	"A01615"	181	7	339.390860545764	1496.64042823362	7	10	2908.10462302143	142	991	19.98
2003	"2003.A01615"	"O44530"	"M"	"bench"	"A01615"	181	7	474.802312353988	1879.52569579417	7	10	2908.10462302143	142	991	19.98
2003	"2003.A01615"	"W91677"	"F"	"bench"	"A01615"	181	7	515.416556877707	1802.07436314461	7	10	2908.10462302143	142	991	19.98
2003	"2003.M73288"	"M66435"	"F"	"mm_aspen"	"M73288"	200	8	462.51326552572	962.782104243973	8	9	2760.63621778982	142	991	19.98
2003	"2003.M73288"	"P60238"	"M"	"mm_aspen"	"M73288"	200	8	450.610201356896	1015.34333122499	8	9	2760.63621778982	142	991	19.98
2003	"2003.M73288"	"Z40855"	"M"	"mm_aspen"	"M73288"	200	8	437.165200902837	995.146200630641	8	9	2760.63621778982	142	991	19.98
2003	"2003.J40991"	"R51962"	"M"	"picnic_lower"	"J40991"	204	4	582.913009905296	1083.94699774594	4	7	2693.94032896944	142	991	19.98
2003	"2003.J40991"	"H68881"	"M"	"picnic_lower"	"J40991"	204	4	595.06944315582	1095.74566725504	4	7	2693.94032896944	142	991	19.98
2003	"2003.J40991"	"H92887"	"M"	"picnic_middle"	"J40991"	204	4	617.726845542216	1133.59597017763	4	7	2693.94032896944	142	991	19.98
2003	"2003.J40991"	"F48238"	"F"	"picnic_lower"	"J40991"	204	4	562.478940046466	1006.49682584209	4	7	2693.94032896944	142	991	19.98
2003	"2003.F41789"	"V08292"	"F"	"gothictown"	"F41789"	180	8	365.804351176469	1427.46891176696	8	5	3099.65082585292	142	991	19.98
2003	"2003.F41789"	"Z80935"	"M"	"gothictown"	"F41789"	180	8	346.435211940539	1587.93987759207	8	5	3099.65082585292	142	991	19.98
2003	"2003.F41789"	"Q70348"	"M"	"gothictown"	"F41789"	180	8	371.181950638364	1579.38589792964	8	5	3099.65082585292	142	991	19.98
2003	"2003.F41789"	"K60588"	"M"	"gothictown"	"F41789"	180	8	302.328876561945	1484.82294952895	8	5	3099.65082585292	142	991	19.98
2003	"2003.F41789"	"D66161"	"F"	"gothictown"	"F41789"	180	8	342.951683288498	1456.70061224009	8	5	3099.65082585292	142	991	19.98
2003	"2003.F41789"	"K03879"	"M"	"gothictown"	"F41789"	180	8	419.236857188791	1825.65572986572	8	5	3099.65082585292	142	991	19.98
2003	"2003.F41789"	"O28669"	"F"	"gothictown"	"F41789"	180	8	345.366528722546	1484.18872748193	8	5	3099.65082585292	142	991	19.98
2003	"2003.F41789"	"F45908"	"M"	"gothictown"	"F41789"	180	8	404.43685159275	1776.07557124433	8	5	3099.65082585292	142	991	19.98
2003	"2003.X85641"	"H89456"	"M"	"cliff"	"X85641"	202	5	792.415938605634	1413.8474520412	5	4	2727.53586890323	142	991	19.98
2003	"2003.X85641"	"V27710"	"M"	"cliff"	"X85641"	202	5	752.561909668292	1363.00928899294	5	4	2727.53586890323	142	991	19.98
2003	"2003.X85641"	"Y69077"	"M"	"cliff"	"X85641"	202	5	792.415938605634	1413.8474520412	5	4	2727.53586890323	142	991	19.98
2003	"2003.X85641"	"K91178"	"M"	"cliff"	"X85641"	202	5	811.259499612727	1436.92908081757	5	4	2727.53586890323	142	991	19.98
2003	"2003.X85641"	"V57613"	"F"	"cliff"	"X85641"	202	5	778.986943382191	1327.20857569081	5	4	2727.53586890323	142	991	19.98
2003	"2003.U53693"	"N03997"	"M"	"mm_maintalus"	"U53693"	178	4	280.77481158395	1295.66491269029	4	3	2338.29087573297	142	991	19.98
2003	"2003.U53693"	"R61091"	"F"	"mm_maintalus"	"U53693"	178	4	342.839721452356	1334.66946367921	4	3	2338.29087573297	142	991	19.98
2003	"2003.U53693"	"L17554"	"M"	"mm_maintalus"	"U53693"	178	4	211.099666621895	1103.63454970596	4	3	2338.29087573297	142	991	19.98
